folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12_1,p13_12_2,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_0_5,p24_0_6,p24_0_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p24_2_7,p24_2_8,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p38_5_1_8,p38_5_1_9,p38_5_1_10,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
20,2017,1,31701,1,1,1,1,27,1,6,1,1,2,2,2,1,3,6,2,2,3,3,2,3,0,1,0,-6,-6,2,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,35,35049,3504970500,3,4,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1217001,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,1,2,2,2,2,2,9,999999999,99,30,301930001,2,28,280270001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,3,2,1,4,1,4800,3,2,3,500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,-32,12,0,-34,-34,-34,0,12,35,35049,3504970500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,1,2,4,35,35049,3504970500,3,5,1,713,9,5,15,3,1,238,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,5,2013,0,0,-51,1,-52,-52,1,32.49491582
21,2017,1,31701,1,1,1,2,39,1,3,3,-2,2,2,2,2,-3,6,1,-4,1,-5,-5,0,0,5,0,-6,-6,2,2,1,2,2,1,1,1,101,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1217001,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,140390001,2,28,280400001,2,2,20020001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,20020001,3,2,1,4,2,-29,-29,-29,-29,8000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,97,2,-32,6,0,-34,-34,-34,0,6,6,6025,602509710,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,45,2,2,2,2,4,6,6025,602509710,45,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,11,2016,0,0,-51,1,-52,-52,1,18.25282848
23,2017,1,31701,1,1,1,1,21,1,3,3,-2,2,2,2,2,-3,6,2,2,12,4,2,1,0,1,0,-6,-6,3,2,1,2,2,1,1,17,1705,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,612,4,1,1,2,2,2,2,2,2,8,6,2000,1,4,112,2,1,96,1,1705015,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,1,2,2,2,2,27,270040001,2,9,999999999,99,28,280320001,2,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,8,2,1,4,1,1000,3,2,3,1000,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,5,0,-34,-34,-34,0,5,48,48201,4820135000,6,2,4,1,1,2,2,2,2,2,1,1,2,2,2,2,2,6,2,2,2,2,4,48,48201,4820135000,6,2,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,1,0,-45,-45,-45,-45,1,-48,-48,12,2016,0,0,-51,1,-52,-52,1,32.49491582
24,2017,1,31701,1,1,1,2,27,1,2,3,-2,2,2,2,2,-3,6,2,2,6,2,2,1,0,5,0,-6,-6,2,2,1,2,2,1,1,17,1712,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,3,2,-19,97,99997,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,190390001,2,28,280320001,2,28,280320001,2,18,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,8,2,1,3,1,99997,97,1,1,99997,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,-31,2,-32,5,0,-34,-34,-34,0,5,48,48215,4821545384,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,4,48,48215,4821545384,5,2,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,1,0,-45,-45,-45,-45,1,-48,-48,12,2016,0,0,-51,1,-52,-52,1,18.25282848
25,2017,1,31701,1,1,1,2,20,1,3,3,-2,2,2,2,2,-3,6,2,2,4,3,2,1,0,1,0,-6,-6,2,2,2,2,2,1,1,11,1107,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1209084,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,21,211140001,2,28,280320001,2,10,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,5,2,1,2,1,1200,3,2,3,2000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-31,2,-32,5,0,-34,-34,-34,0,5,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,4,48,48215,4821545384,8,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,2,0,-45,-45,-45,-45,1,-48,-48,12,2016,0,0,-51,1,-52,-52,1,18.25282848
26,2017,1,31701,1,1,1,1,37,1,3,2,-2,2,2,2,2,-3,1,1,-4,3,1,1,1,1,5,1,2,-7,2,2,2,2,2,1,1,17,1707,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1705015,0,2,-19,1,30000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,270040001,2,9,999999999,99,5,50250001,2,10,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,50250001,2,2,1,3,1,30000,1,1,1,3000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,-32,7,0,-34,-34,-34,0,7,48,48127,4812712988,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,2,2,2,2,4,48,48127,4812712988,12,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,12,2016,0,0,-51,1,-52,-52,1,32.49491582
29,2017,1,31701,1,1,1,1,23,1,3,2,-2,2,2,2,2,-3,6,2,2,5,3,2,1,0,1,0,-6,-6,1,2,2,2,2,1,1,19,1901,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,612,6,2,2,2,2,2,2,2,2,6,6,99999,99,99,112,2,6,96,1,1217001,0,1,3,1,5000,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,7,71010001,2,32,320560001,2,7,71010001,2,22,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,-24,-25,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,80370001,2,2,1,2,2,-29,-29,-29,-29,5500,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,-31,2,-32,5,0,-34,-34,-34,0,0,48,48141,4814124000,4,1,3,1,2,2,1,2,1,2,2,1,2,2,2,2,2,80,2,2,1,1,2,48,48141,4814124000,80,2,2,-39,-39,-39,-39,-39,-39,-39,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,10,2016,0,0,-51,1,-52,-52,1,32.49491582
30,2017,1,31701,1,1,1,1,22,1,4,1,1,2,2,2,1,3,1,1,-4,2,2,1,1,3,5,0,-6,-6,2,1,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,48,48479,4847941464,8,4,1,-14,1,-16,712,1,2,2,2,2,2,2,2,2,12,6,1200,3,3,236,1,1,96,1,1217001,0,1,3,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,200670001,2,28,999999997,97,9,999999997,97,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,-24,-25,1,1,1,1,2,2,2,2,2,4,280270001,1,3,1,2,2,-29,-29,-29,-29,25000,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,-32,0,-33,-33,-33,-33,-33,-33,48,48479,4847941464,2,4,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,2,1,2,4,48,48479,4847941464,8,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,15,300,4,96,1,0,-45,-45,-45,-45,2,2,2008,6,2013,0,0,-51,1,-52,-52,1,32.49491582
31,2017,1,31701,1,1,1,1,27,1,3,2,-2,2,2,2,1,1,6,1,-4,1,-5,-5,3,0,3,0,-6,-6,1,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,6,6075,607567000,20,4,1,-14,2,8,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,3,96,1,1312047,0,2,-19,1,10000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,140390001,2,25,250120001,2,25,250120001,2,2,3,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,1,3,1,2,2,-29,-29,-29,-29,3000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,1,1,2,-32,3,0,-34,-34,-34,3,3,48,48215,4821522660,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,4,48,48215,4821522660,1,3,2,-39,-39,-39,-39,-39,-39,-39,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,5,500,2,96,1,0,-45,-45,-45,-45,2,1,-50,12,2016,0,0,-51,1,-52,-52,1,32.49491582
79,2017,1,61701,1,1,1,1,35,1,0,0,1,1,1,2,2,-3,1,1,-4,5,1,1,1,1,5,1,2,-7,3,2,1,2,2,1,1,20,2007,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,1,2,1,1,1705099,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,9,999999999,99,26,260040001,1,45,2,2,2,-22,-22,-22,-22,-22,-22,1,1,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,1,4,1,4,1,5000,3,4,3,15000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,4,99999,9999999999,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,4,4,99999,9999999999,9,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,11,2016,0,0,-51,1,-52,-52,1,36.51310433
80,2017,1,61701,1,1,1,1,18,1,6,1,1,2,2,2,2,-3,6,2,2,3,1,1,1,0,1,0,-6,-6,2,2,2,2,2,1,1,13,1332,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1305024,3,2,-19,1,20000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,80370001,2,99,999999999,99,8,80370001,2,998,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,36.51310433
85,2017,1,61701,1,1,1,1,20,1,6,1,1,2,2,2,2,-3,1,1,-4,3,1,1,1,3,1,3,1,1,2,2,2,2,2,1,1,21,2103,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,6,2,2,2,2,2,2,2,2,3,5,99997,97,97,111,2,3,96,1,1305024,3,2,-19,1,1000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,999999997,97,99,999999999,99,21,999999997,97,8,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,999999999,7,2,1,2,2,-29,-29,-29,-29,1500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,1,1,2,-32,12,0,-34,-34,-34,0,97,99,99999,9999999999,4,1,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,40,2,1,1,1,4,4,4019,401977000,40,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,3,2,2014,12,2016,1,1,0,2,1,2,1,36.51310433
88,2017,1,61701,1,1,1,2,21,1,2,3,-2,1,1,2,2,-3,6,2,2,5,1,2,1,0,0,0,-6,-6,2,2,2,2,2,1,1,14,1413,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,3,2,-19,1,35000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,71010001,2,7,70190001,2,26,260040001,1,2,4,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,15,2,1,3,1,35000,1,6,1,35000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,14,0,-34,-34,-34,0,14,4,99997,9999999997,6,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,25,2,2,2,2,4,4,99997,9999999997,25,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,2,0,-45,-45,-45,-45,1,-48,-48,12,2016,0,0,-51,1,-52,-52,1,20.50989867
89,2017,1,61701,1,1,1,1,22,1,3,2,-2,1,1,2,2,-3,1,1,-4,3,1,1,1,1,1,1,2,-7,2,2,2,2,2,1,1,13,1315,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,6,2,2,2,2,2,2,2,2,6,6,1500,1,5,111,2,1,96,1,1305024,0,2,-19,1,13000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70780001,2,30,301930001,2,26,260040001,1,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,8,2,1,3,1,7000,3,7,2,13000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,2,-32,8,0,-34,-34,-34,0,8,4,4019,401977000,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,4,4,4019,401977000,8,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,2,0,-45,-45,-45,-45,1,-48,-48,12,2016,0,0,-51,1,-52,-52,1,36.51310433
90,2017,1,61701,1,1,1,1,34,1,0,0,1,1,1,2,2,-3,1,1,-4,4,1,1,1,1,1,1,2,-7,2,2,2,2,2,1,1,8,806,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,26,260040001,1,26,260040001,1,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,7,2,1,2,1,800,3,2,3,2000,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,18,0,-34,-34,-34,0,18,4,4013,401355000,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,4,4,4013,401355000,1,4,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,2,0,-45,-45,-45,-45,1,-48,-48,12,2016,0,0,-51,1,-52,-52,1,36.51310433
133,2017,1,111701,1,1,1,2,22,1,3,2,-2,2,2,2,2,-3,6,2,2,4,4,2,1,0,1,0,-6,-6,2,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,99,99999,9999999999,999,99,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,2,96,1,1312047,3,2,-19,1,25000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260020001,2,99,999999999,99,26,260020001,2,998,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,11.9901278
134,2017,1,111701,1,1,1,1,30,1,1,2,-2,2,2,2,2,-3,6,2,2,5,2,1,1,3,5,3,1,1,2,2,1,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,6,6083,608369070,18,4,1,-14,2,8,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,3,2,-19,1,8000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,99,999999999,99,28,280320001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,3,2,1,3,1,8000,3,4,1,8000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,2,2,-32,8,0,-34,-34,-34,0,8,6,6083,608369070,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,1,2,2,4,6,6083,608369070,18,5,1,712,8,7,10,3,1,236,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,97,1994,0,0,-51,1,-52,-52,1,21.34563385
135,2017,1,111701,1,1,1,1,18,1,2,2,-2,1,1,2,2,-3,6,2,2,7,5,2,1,0,5,0,-6,-6,2,2,2,2,2,1,1,14,1413,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,2,96,1,9999999,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,99,999999999,99,99,999999999,99,99,999999999,99,4,4,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,999999999,2,2,1,4,1,15000,1,4,3,99999,99,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,2,2,-32,0,-33,-33,-33,-33,-33,-33,4,4013,401355000,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,4,4,4013,401355000,4,4,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,10,2016,0,0,-51,1,-52,-52,1,21.34563385
136,2017,1,111701,1,1,1,2,31,1,3,2,-2,2,1,2,2,-3,6,2,2,7,0,1,1,0,5,0,-6,-6,2,2,2,2,2,1,1,21,2102,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1305024,3,2,-19,1,71000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,21,211140001,2,28,280320001,2,1,4,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,7,2,1,3,1,71000,1,6,2,20000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,3,0,-34,-34,-34,0,3,48,48215,4821545384,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,48,48215,4821545384,2,4,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,11,2016,0,0,-51,1,-52,-52,1,11.9901278
